,department_name,category_name,sub_category_name,link_url
1212,Home & Ents,Christmas Gifts,Wellness & Pamper Gifts,/home-and-ents/christmas-gifts/wellness-and-pamper-gifts
1213,Home & Ents,Christmas Gifts,"Mugs, Bottles & Coasters",/home-and-ents/christmas-gifts/mugs-bottles-and-coasters
1214,Home & Ents,Christmas Gifts,Toys & Gifts for Kids,/home-and-ents/christmas-gifts/toys-and-gifts-for-kids
1215,Home & Ents,Christmas Decorations,Christmas Crackers,/home-and-ents/christmas-decorations/christmas-crackers
1216,Home & Ents,Christmas Decorations,Christmas Lights,/home-and-ents/christmas-decorations/christmas-lights
1217,Home & Ents,Christmas Decorations,Christmas Homeware,/home-and-ents/christmas-decorations/christmas-homeware
1218,Home & Ents,Christmas Decorations,Christmas Tree Decorations,/home-and-ents/christmas-decorations/christmas-tree-decorations
1219,Home & Ents,Christmas Tableware,Christmas Tableware,/home-and-ents/christmas-tableware/christmas-tableware
1220,Home & Ents,Christmas Cards & Wrapping,Christmas Wrapping & Gift Bags,/home-and-ents/christmas-cards-and-wrapping/christmas-wrapping-and-gift-bags
1221,Home & Ents,Christmas Cards & Wrapping,Christmas Cards,/home-and-ents/christmas-cards-and-wrapping/christmas-cards
1222,Home & Ents,Christmas TV Magazines,Christmas TV Magazines,/home-and-ents/christmas-tv-magazines/christmas-tv-magazines
1223,Home & Ents,Garden & Outdoor,Camping,/home-and-ents/garden-and-outdoor/camping
1224,Home & Ents,Garden & Outdoor,Outdoor Toys & Games,/home-and-ents/garden-and-outdoor/outdoor-toys-and-games
1225,Home & Ents,Garden & Outdoor,Picnic & Disposable Tableware,/home-and-ents/garden-and-outdoor/picnic-and-disposable-tableware
1226,Home & Ents,Toys & Games,LEGO,/home-and-ents/toys-and-games/lego
1227,Home & Ents,Toys & Games,Outdoor Toys,/home-and-ents/toys-and-games/outdoor-toys
1228,Home & Ents,Toys & Games,Baby & Toddler Toys,/home-and-ents/toys-and-games/baby-and-toddler-toys
1229,Home & Ents,Toys & Games,Dolls & Playsets,/home-and-ents/toys-and-games/dolls-and-playsets
1230,Home & Ents,Toys & Games,Action Toys & Figures,/home-and-ents/toys-and-games/action-toys-and-figures
1231,Home & Ents,Toys & Games,Toy Cars & Vehicles,/home-and-ents/toys-and-games/toy-cars-and-vehicles
1232,Home & Ents,Toys & Games,Creative & Construction Toys,/home-and-ents/toys-and-games/creative-and-construction-toys
1233,Home & Ents,Toys & Games,Soft Toys,/home-and-ents/toys-and-games/soft-toys
1234,Home & Ents,Toys & Games,"Games, Jigsaws & Puzzles",/home-and-ents/toys-and-games/games-jigsaws-and-puzzles
1235,Home & Ents,Greeting Cards,Christmas Cards,/home-and-ents/greeting-cards/christmas-cards
1236,Home & Ents,Electrical,Media Streamers & TV Accessories,/home-and-ents/electrical/media-streamers-and-tv-accessories
1237,Home & Ents,Electrical,"Audio, Radios & Speakers",/home-and-ents/electrical/audio-radios-and-speakers
1238,Home & Ents,Electrical,Heating & Cooling Fans,/home-and-ents/electrical/heating-and-cooling-fans
1239,Home & Ents,Electrical,Home Appliances,/home-and-ents/electrical/home-appliances
1240,Home & Ents,Electrical,Kitchen Appliances,/home-and-ents/electrical/kitchen-appliances
1241,Home & Ents,Electrical,Shaving & Grooming,/home-and-ents/electrical/shaving-and-grooming
1242,Home & Ents,Electrical,Beauty Appliances,/home-and-ents/electrical/beauty-appliances
1243,Home & Ents,Electrical,Hair Drying & Styling,/home-and-ents/electrical/hair-drying-and-styling
1244,Home & Ents,Electrical,Smart Technology,/home-and-ents/electrical/smart-technology
1245,Home & Ents,Electrical,Headphones & Earphones,/home-and-ents/electrical/headphones-and-earphones
1246,Home & Ents,Electrical,"Plugs, Adaptors & Extension Leads",/home-and-ents/electrical/plugs-adaptors-and-extension-leads
1247,Home & Ents,Electrical,Computer Accessories,/home-and-ents/electrical/computer-accessories
1248,Home & Ents,Electrical,Data Storage,/home-and-ents/electrical/data-storage
1249,Home & Ents,Electrical,Alarms & Torches,/home-and-ents/electrical/alarms-and-torches
1250,Home & Ents,Electrical,Lightbulbs,/home-and-ents/electrical/lightbulbs
1251,Home & Ents,Electrical,Mobile Phone Accessories,/home-and-ents/electrical/mobile-phone-accessories
1252,Home & Ents,Paperchase,Rainbow Range,/home-and-ents/paperchase/rainbow-range
1253,Home & Ents,Paperchase,Ombre Range,/home-and-ents/paperchase/ombre-range
1254,Home & Ents,Paperchase,Notebooks & Diaries,/home-and-ents/paperchase/notebooks-and-diaries
1255,Home & Ents,Paperchase,Pens & Pencil Cases,/home-and-ents/paperchase/pens-and-pencil-cases
1256,Home & Ents,Paperchase,Stationery Accessories,/home-and-ents/paperchase/stationery-accessories
1257,Home & Ents,Paperchase,Hydration,/home-and-ents/paperchase/hydration
1258,Home & Ents,Paperchase,Party Supplies,/home-and-ents/paperchase/party-supplies
1259,Home & Ents,Paperchase,Gift Bags & Accessories,/home-and-ents/paperchase/gift-bags-and-accessories
1260,Home & Ents,Paperchase,Ginger Ray,/home-and-ents/paperchase/ginger-ray
1261,Home & Ents,Paperchase,Agenzio,/home-and-ents/paperchase/agenzio
1262,Home & Ents,Paperchase,Christmas,/home-and-ents/paperchase/christmas
1263,Home & Ents,"Stationery, Arts & Crafts",Paperchase,/home-and-ents/stationery-arts-and-crafts/paperchase
1264,Home & Ents,"Stationery, Arts & Crafts","Stamps, Envelopes & Parcel Packing",/home-and-ents/stationery-arts-and-crafts/stamps-envelopes-and-parcel-packing
1265,Home & Ents,"Stationery, Arts & Crafts",Pens & Pencils,/home-and-ents/stationery-arts-and-crafts/pens-and-pencils
1266,Home & Ents,"Stationery, Arts & Crafts",Markers & Highlighters,/home-and-ents/stationery-arts-and-crafts/markers-and-highlighters
1267,Home & Ents,"Stationery, Arts & Crafts",Notebooks & Diaries,/home-and-ents/stationery-arts-and-crafts/notebooks-and-diaries
1268,Home & Ents,"Stationery, Arts & Crafts",Back To School,/home-and-ents/stationery-arts-and-crafts/back-to-school
1269,Home & Ents,"Stationery, Arts & Crafts","Gifting, Novelty & Stationery Collections",/home-and-ents/stationery-arts-and-crafts/gifting-novelty-and-stationery-collections
1270,Home & Ents,"Stationery, Arts & Crafts",Filing & Storage,/home-and-ents/stationery-arts-and-crafts/filing-and-storage
1271,Home & Ents,"Stationery, Arts & Crafts",Printer Paper,/home-and-ents/stationery-arts-and-crafts/printer-paper
1272,Home & Ents,"Stationery, Arts & Crafts",Printer Ink,/home-and-ents/stationery-arts-and-crafts/printer-ink
1273,Home & Ents,"Stationery, Arts & Crafts",Home Office & Office Essentials,/home-and-ents/stationery-arts-and-crafts/home-office-and-office-essentials
1274,Home & Ents,"Stationery, Arts & Crafts","Glue, Tape, Tack, Hooks & Strips",/home-and-ents/stationery-arts-and-crafts/glue-tape-tack-hooks-and-strips
1275,Home & Ents,"Stationery, Arts & Crafts",Colouring,/home-and-ents/stationery-arts-and-crafts/colouring
1276,Home & Ents,"Stationery, Arts & Crafts",Arts & Crafts Supplies & Kits,/home-and-ents/stationery-arts-and-crafts/arts-and-crafts-supplies-and-kits
1277,Home & Ents,National Lottery,National Lottery Scratchcards,/home-and-ents/national-lottery/national-lottery-scratchcards
1278,Home & Ents,Books,New Releases,/home-and-ents/books/new-releases
1279,Home & Ents,Books,Hardback Books,/home-and-ents/books/hardback-books
1280,Home & Ents,Books,Paperback Books,/home-and-ents/books/paperback-books
1281,Home & Ents,Books,Children's Books,/home-and-ents/books/children's-books
1282,Home & Ents,Batteries,AA Batteries,/home-and-ents/batteries/aa-batteries
1283,Home & Ents,Batteries,AAA Batteries,/home-and-ents/batteries/aaa-batteries
1284,Home & Ents,Batteries,9 Volt Batteries,/home-and-ents/batteries/9-volt-batteries
1285,Home & Ents,Batteries,Specialist Batteries,/home-and-ents/batteries/specialist-batteries
1286,Home & Ents,Batteries,C Batteries,/home-and-ents/batteries/c-batteries
1287,Home & Ents,Batteries,D Batteries,/home-and-ents/batteries/d-batteries
1288,Home & Ents,Batteries,Rechargeable Batteries,/home-and-ents/batteries/rechargeable-batteries
1289,Home & Ents,Cooking & Dining,Bakeware,/home-and-ents/cooking-and-dining/bakeware
1290,Home & Ents,Cooking & Dining,Cooking Appliances,/home-and-ents/cooking-and-dining/cooking-appliances
1291,Home & Ents,Cooking & Dining,Disposable Tableware,/home-and-ents/cooking-and-dining/disposable-tableware
1292,Home & Ents,Cooking & Dining,Food Preparation,/home-and-ents/cooking-and-dining/food-preparation
1293,Home & Ents,Cooking & Dining,Food Storage & Water Bottles,/home-and-ents/cooking-and-dining/food-storage-and-water-bottles
1294,Home & Ents,Cooking & Dining,Glassware,/home-and-ents/cooking-and-dining/glassware
1295,Home & Ents,Cooking & Dining,Kitchen Utensils,/home-and-ents/cooking-and-dining/kitchen-utensils
1296,Home & Ents,Cooking & Dining,Ovenware,/home-and-ents/cooking-and-dining/ovenware
1297,Home & Ents,Cooking & Dining,Picnic Sets,/home-and-ents/cooking-and-dining/picnic-sets
1298,Home & Ents,Cooking & Dining,Pots & Pans,/home-and-ents/cooking-and-dining/pots-and-pans
1299,Home & Ents,Cooking & Dining,Shopping Bags,/home-and-ents/cooking-and-dining/shopping-bags
1300,Home & Ents,Cooking & Dining,Tableware,/home-and-ents/cooking-and-dining/tableware
1301,Home & Ents,Cooking & Dining,Water Filters & Jugs,/home-and-ents/cooking-and-dining/water-filters-and-jugs
1302,Home & Ents,Bedding,Duvet Covers,/home-and-ents/bedding/duvet-covers
1303,Home & Ents,Bedding,Duvets,/home-and-ents/bedding/duvets
1304,Home & Ents,Bedding,Mattress Protectors,/home-and-ents/bedding/mattress-protectors
1305,Home & Ents,Bedding,Pillows,/home-and-ents/bedding/pillows
1306,Home & Ents,Bedding,Sheets & Pillowcases,/home-and-ents/bedding/sheets-and-pillowcases
1307,Home & Ents,Bedding,Electric Blankets,/home-and-ents/bedding/electric-blankets
1308,Home & Ents,Bathroom Accessories & Towels,Bathroom Accessories,/home-and-ents/bathroom-accessories-and-towels/bathroom-accessories
1309,Home & Ents,Bathroom Accessories & Towels,Towels,/home-and-ents/bathroom-accessories-and-towels/towels
1310,Home & Ents,Home Accessories,Candles,/home-and-ents/home-accessories/candles
1311,Home & Ents,Home Accessories,Cushions & Throws,/home-and-ents/home-accessories/cushions-and-throws
1312,Home & Ents,Home Accessories,Decorative Accessories,/home-and-ents/home-accessories/decorative-accessories
1313,Home & Ents,Home Accessories,Home Storage,/home-and-ents/home-accessories/home-storage
1314,Home & Ents,Home Accessories,Photo Frames,/home-and-ents/home-accessories/photo-frames
1315,Home & Ents,Home Accessories,Rugs,/home-and-ents/home-accessories/rugs
1316,Home & Ents,DIY & Car Care,Car Care,/home-and-ents/diy-and-car-care/car-care
1317,Home & Ents,DIY & Car Care,DIY,/home-and-ents/diy-and-car-care/diy
1318,Home & Ents,Flowers,Bouquets,/home-and-ents/flowers/bouquets
1319,Home & Ents,Party & Giftwrap,Paperchase,/home-and-ents/party-and-giftwrap/paperchase
1320,Home & Ents,Party & Giftwrap,Balloons,/home-and-ents/party-and-giftwrap/balloons
1321,Home & Ents,Party & Giftwrap,Birthday Candles,/home-and-ents/party-and-giftwrap/birthday-candles
1322,Home & Ents,Party & Giftwrap,Confetti and Party Poppers,/home-and-ents/party-and-giftwrap/confetti-and-party-poppers
1323,Home & Ents,Party & Giftwrap,Party Bags & Loot Bags,/home-and-ents/party-and-giftwrap/party-bags-and-loot-bags
1324,Home & Ents,Party & Giftwrap,Party Decorations,/home-and-ents/party-and-giftwrap/party-decorations
1325,Home & Ents,Party & Giftwrap,Giftwrap Accessories,/home-and-ents/party-and-giftwrap/giftwrap-accessories
1326,Home & Ents,Party & Giftwrap,Wrapping Paper & Gift Bags,/home-and-ents/party-and-giftwrap/wrapping-paper-and-gift-bags
1327,Home & Ents,Party & Giftwrap,Sustainable Partyware,/home-and-ents/party-and-giftwrap/sustainable-partyware
1328,Home & Ents,Party & Giftwrap,Party Tableware,/home-and-ents/party-and-giftwrap/party-tableware
1329,Home & Ents,Party & Giftwrap,Gifts,/home-and-ents/party-and-giftwrap/gifts
1330,Home & Ents,Party & Giftwrap,Christmas Crackers,/home-and-ents/party-and-giftwrap/christmas-crackers
1331,Home & Ents,Tobacco & Alternatives,Cigarettes,/home-and-ents/tobacco-and-alternatives/cigarettes
1332,Home & Ents,Tobacco & Alternatives,Rolling Tobacco,/home-and-ents/tobacco-and-alternatives/rolling-tobacco
1333,Home & Ents,Tobacco & Alternatives,"Cigars, Cigarillos & Pipe",/home-and-ents/tobacco-and-alternatives/cigars-cigarillos-and-pipe
1334,Home & Ents,Tobacco & Alternatives,Vape,/home-and-ents/tobacco-and-alternatives/vape
1335,Home & Ents,Tobacco & Alternatives,Nicotine Pouches,/home-and-ents/tobacco-and-alternatives/nicotine-pouches
1336,Home & Ents,Tobacco & Alternatives,Heated Tobacco,/home-and-ents/tobacco-and-alternatives/heated-tobacco
1337,Home & Ents,Tobacco & Alternatives,Smoking Accessories,/home-and-ents/tobacco-and-alternatives/smoking-accessories
1338,Home & Ents,Tobacco & Alternatives,Nicotine Replacement,/home-and-ents/tobacco-and-alternatives/nicotine-replacement
